PositionId,statecode,county,point_latitude,point_longitude,line,construction
594381,FL,BROWARD COUNTY,26.0347,-80.27258,Residential,Wood
655843,FL,BROWARD COUNTY,26.0347,-80.27258,Residential,Wood
556089,FL,BROWARD COUNTY,26.0347,-80.27258,Residential,Masonry
833353,FL,BROWARD COUNTY,26.0347,-80.27258,Residential,Masonry
405261,FL,BROWARD COUNTY,26.0347,-80.27258,Residential,Masonry
277539,FL,BROWARD COUNTY,26.0347,-80.27258,Residential,Masonry
705161,FL,BROWARD COUNTY,26.016659,-80.241364,Residential,Masonry
288100,FL,BROWARD COUNTY,26.016659,-80.241364,Residential,Wood
177636,FL,BROWARD COUNTY,26.016659,-80.241364,Residential,Wood
453673,FL,BROWARD COUNTY,26.01547,-80.25179,Commercial,Reinforced Masonry
490238,FL,BROWARD COUNTY,26.01547,-80.25179,Residential,Masonry
442561,FL,BROWARD COUNTY,26.01547,-80.25179,Residential,Masonry
392677,FL,BROWARD COUNTY,26.04357,-80.23804,Residential,Wood
500236,FL,BROWARD COUNTY,26.04357,-80.23804,Residential,Masonry
714312,FL,BROWARD COUNTY,26.01547,-80.25179,Commercial,Reinforced Masonry
695432,FL,BROWARD COUNTY,26.009428,-80.234001,Commercial,Reinforced Masonry
370760,FL,BROWARD COUNTY,26.009428,-80.234001,Commercial,Reinforced Masonry
678433,FL,BROWARD COUNTY,26.009428,-80.234001,Commercial,Reinforced Masonry
854054,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
643040,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
499221,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
706303,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
494358,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
267225,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
807574,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
160977,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Masonry
253879,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
556831,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Masonry
441157,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
841136,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
391730,FL,BROWARD COUNTY,26.009428,-80.234001,Residential,Wood
882440,FL,BROWARD COUNTY,26.01038,-80.21063,Residential,Masonry
175913,FL,BROWARD COUNTY,26.009985,-80.244186,Commercial,Steel Frame
574057,FL,BROWARD COUNTY,26.009285,-80.239632,Residential,Wood
482953,FL,BROWARD COUNTY,26.009285,-80.239632,Residential,Wood
740571,FL,BROWARD COUNTY,26.00763,-80.27159,Residential,Masonry
288722,FL,BROWARD COUNTY,26.016525,-80.244606,Residential,Wood
628748,FL,BROWARD COUNTY,26.01619,-80.24695,Residential,Masonry
360852,FL,BROWARD COUNTY,26.01619,-80.24695,Residential,Wood
109345,FL,BROWARD COUNTY,26.028051,-80.263161,Residential,Wood
618660,FL,BROWARD COUNTY,26.02902,-80.26393,Residential,Wood
738614,FL,BROWARD COUNTY,26.016525,-80.244606,Residential,Wood
276058,FL,BROWARD COUNTY,26.038767,-80.239243,Residential,Wood
534278,FL,BROWARD COUNTY,26.03891,-80.239243,Residential,Wood
476179,FL,BROWARD COUNTY,26.039465,-80.239143,Residential,Wood
649431,FL,BROWARD COUNTY,26.039595,-80.239082,Residential,Wood
286487,FL,BROWARD COUNTY,26.039808,-80.239052,Residential,Wood
465048,FL,BROWARD COUNTY,26.039951,-80.239052,Residential,Wood
167736,FL,BROWARD COUNTY,26.040161,-80.23909,Residential,Wood
124525,FL,BROWARD COUNTY,26.040281,-80.239174,Residential,Wood
729382,FL,BROWARD COUNTY,26.040398,-80.23909,Residential,Masonry
192126,FL,BROWARD COUNTY,26.040043,-80.239075,Residential,Masonry
379039,FL,BROWARD COUNTY,26.039703,-80.239174,Residential,Wood
504480,FL,BROWARD COUNTY,26.039003,-80.239265,Residential,Wood
374180,FL,BROWARD COUNTY,26.038645,-80.239273,Residential,Wood
250214,FL,BROWARD COUNTY,26.040422,-80.236382,Residential,Wood
251997,FL,BROWARD COUNTY,26.028387,-80.24881,Commercial,Reinforced Masonry
572651,FL,BROWARD COUNTY,26.0077,-80.26026,Commercial,Reinforced Masonry
310709,FL,BROWARD COUNTY,26.0077,-80.26026,Commercial,Reinforced Masonry
425984,FL,BROWARD COUNTY,26.01292,-80.24744,Residential,Masonry
273352,FL,BROWARD COUNTY,26.01375,-80.25042,Commercial,Reinforced Masonry
108669,FL,BROWARD COUNTY,26.00813,-80.26427,Commercial,Reinforced Masonry
114373,FL,BROWARD COUNTY,26.037466,-80.225586,Residential,Masonry
715696,FL,BROWARD COUNTY,26.014709,-80.248253,Residential,Wood
386601,FL,BROWARD COUNTY,26.019947,-80.247734,Residential,Wood
633186,FL,BROWARD COUNTY,26.038519,-80.239034,Residential,Masonry
433349,FL,BROWARD COUNTY,26.038519,-80.239034,Residential,Wood
148203,FL,BROWARD COUNTY,26.041973,-80.240839,Residential,Wood
958509,FL,BROWARD COUNTY,26.04061,-80.24172,Residential,Wood
990625,FL,BROWARD COUNTY,26.041973,-80.240839,Residential,Masonry
890045,FL,BROWARD COUNTY,26.041973,-80.240839,Residential,Masonry
645585,FL,BROWARD COUNTY,26.041973,-80.240839,Residential,Wood
861134,FL,BROWARD COUNTY,26.041973,-80.240839,Residential,Wood
737886,FL,BROWARD COUNTY,26.041973,-80.240839,Residential,Wood
372763,FL,BROWARD COUNTY,26.041973,-80.240839,Residential,Wood
791146,FL,BROWARD COUNTY,26.041973,-80.240839,Residential,Wood
841579,FL,BROWARD COUNTY,26.041973,-80.240839,Residential,Masonry
194928,FL,BROWARD COUNTY,26.041973,-80.240839,Residential,Wood
127973,FL,BROWARD COUNTY,26.046158,-80.228658,Residential,Wood
606015,FL,BROWARD COUNTY,26.038248,-80.248001,Residential,Wood
536921,FL,BROWARD COUNTY,26.027185,-80.238213,Residential,Wood
127394,FL,BROWARD COUNTY,26.027185,-80.238213,Residential,Wood
799807,FL,BROWARD COUNTY,26.025667,-80.241135,Residential,Wood
384005,FL,BROWARD COUNTY,25.999432,-80.24791,Residential,Masonry
399474,FL,BROWARD COUNTY,25.988564,-80.300674,Commercial,Reinforced Concrete
469880,FL,BROWARD COUNTY,25.993247,-80.292421,Commercial,Reinforced Concrete
559887,FL,BROWARD COUNTY,25.992849,-80.289345,Commercial,Reinforced Masonry
636015,FL,BROWARD COUNTY,25.992849,-80.289345,Commercial,Reinforced Masonry
563524,FL,BROWARD COUNTY,25.992849,-80.289345,Commercial,Reinforced Masonry
124195,FL,BROWARD COUNTY,25.992849,-80.289345,Commercial,Reinforced Masonry
287254,FL,BROWARD COUNTY,25.992849,-80.289345,Commercial,Reinforced Masonry
664013,FL,BROWARD COUNTY,26.008321,-80.253546,Residential,Masonry
617631,FL,BROWARD COUNTY,26.008321,-80.253546,Residential,Masonry
357885,FL,BROWARD COUNTY,26.008321,-80.253546,Residential,Masonry
585381,FL,BROWARD COUNTY,26.000677,-80.288414,Residential,Masonry
189336,FL,BROWARD COUNTY,26.000677,-80.288414,Residential,Masonry
704237,FL,BROWARD COUNTY,26.000677,-80.288414,Residential,Masonry
654967,FL,BROWARD COUNTY,26.000677,-80.288414,Residential,Masonry
692107,FL,BROWARD COUNTY,26.001276,-80.291443,Commercial,Reinforced Masonry
142752,FL,BROWARD COUNTY,26.001276,-80.291443,Commercial,Reinforced Masonry
466037,FL,BROWARD COUNTY,26.001276,-80.291443,Commercial,Reinforced Masonry
757810,FL,BROWARD COUNTY,26.001276,-80.291443,Commercial,Reinforced Masonry
705752,FL,BROWARD COUNTY,26.001276,-80.291443,Commercial,Reinforced Masonry
448027,FL,BROWARD COUNTY,26.001276,-80.291443,Commercial,Reinforced Masonry
689160,FL,BROWARD COUNTY,26.001276,-80.291443,Commercial,Reinforced Masonry
888365,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
331168,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
392108,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
527652,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
105622,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
891545,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
435646,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
669955,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
980080,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
103369,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
953637,FL,BROWARD COUNTY,25.98254,-80.24934,Residential,Wood
975299,FL,BROWARD COUNTY,25.988564,-80.300674,Residential,Masonry
742867,FL,BROWARD COUNTY,25.988564,-80.300674,Residential,Wood
590884,FL,BROWARD COUNTY,25.976,-80.28256,Commercial,Reinforced Masonry
273443,FL,BROWARD COUNTY,25.97846,-80.28259,Commercial,Reinforced Masonry
601409,FL,BROWARD COUNTY,25.97959,-80.28039,Commercial,Reinforced Masonry
150569,FL,BROWARD COUNTY,25.973846,-80.285934,Commercial,Reinforced Masonry
386899,FL,BROWARD COUNTY,25.973526,-80.285919,Commercial,Reinforced Masonry
907889,FL,BROWARD COUNTY,25.977846,-80.281494,Commercial,Reinforced Masonry
409229,FL,BROWARD COUNTY,25.978962,-80.28157,Commercial,Reinforced Masonry
397789,FL,BROWARD COUNTY,25.98284,-80.281311,Commercial,Reinforced Masonry
126286,FL,BROWARD COUNTY,25.983435,-80.281334,Commercial,Reinforced Masonry
505260,FL,BROWARD COUNTY,25.98398,-80.281532,Commercial,Reinforced Masonry
593790,FL,BROWARD COUNTY,25.983822,-80.281593,Commercial,Reinforced Masonry
768491,FL,BROWARD COUNTY,25.981743,-80.281273,Commercial,Reinforced Masonry
905956,FL,BROWARD COUNTY,25.97716,-80.286247,Commercial,Reinforced Masonry
386807,FL,BROWARD COUNTY,25.974182,-80.275139,Commercial,Reinforced Masonry
854038,FL,BROWARD COUNTY,25.974129,-80.276741,Commercial,Reinforced Masonry
702826,FL,BROWARD COUNTY,25.97529,-80.27338,Commercial,Reinforced Masonry
931094,FL,BROWARD COUNTY,25.982538,-80.284691,Commercial,Reinforced Masonry
606676,FL,BROWARD COUNTY,25.974073,-80.271965,Commercial,Reinforced Masonry
263126,FL,BROWARD COUNTY,25.976053,-80.292099,Commercial,Reinforced Masonry
109476,FL,BROWARD COUNTY,25.97684,-80.2914,Commercial,Reinforced Masonry
556384,FL,BROWARD COUNTY,25.97231,-80.28511,Commercial,Reinforced Masonry
627297,FL,BROWARD COUNTY,25.98114,-80.28043,Commercial,Reinforced Masonry
741891,FL,BROWARD COUNTY,25.99154,-80.27812,Residential,Masonry
104356,FL,BROWARD COUNTY,25.993259,-80.291634,Residential,Masonry
921836,FL,BROWARD COUNTY,25.993259,-80.291634,Commercial,Reinforced Masonry
896118,FL,BROWARD COUNTY,25.99437,-80.25695,Residential,Wood
909803,FL,BROWARD COUNTY,25.997585,-80.249733,Commercial,Reinforced Concrete
536931,FL,BROWARD COUNTY,25.9898,-80.2776,Residential,Wood
441192,FL,BROWARD COUNTY,26.004087,-80.253082,Residential,Masonry
326959,FL,BROWARD COUNTY,26.003302,-80.253052,Residential,Masonry
655892,FL,BROWARD COUNTY,25.999836,-80.25428,Residential,Masonry
309884,FL,BROWARD COUNTY,26.007401,-80.27166,Residential,Wood
691580,FL,BROWARD COUNTY,25.993958,-80.295769,Commercial,Reinforced Concrete
744638,FL,BROWARD COUNTY,25.974075,-80.278236,Commercial,Reinforced Masonry
439511,FL,BROWARD COUNTY,25.999968,-80.301834,Residential,Masonry
955393,FL,BROWARD COUNTY,26.00121,-80.29541,Residential,Masonry
107440,FL,BROWARD COUNTY,25.993494,-80.288544,Commercial,Reinforced Masonry
294396,FL,BROWARD COUNTY,25.97221,-80.29705,Commercial,Reinforced Concrete
682294,FL,BROWARD COUNTY,25.972208,-80.297104,Commercial,Reinforced Masonry
612425,FL,BROWARD COUNTY,25.971399,-80.297134,Commercial,Reinforced Masonry
590374,FL,BROWARD COUNTY,25.971388,-80.29911,Commercial,Reinforced Masonry
253110,FL,BROWARD COUNTY,25.978596,-80.306801,Residential,Masonry
344891,FL,BROWARD COUNTY,25.97529,-80.27338,Commercial,Steel Frame
519633,FL,BROWARD COUNTY,25.976635,-80.280518,Commercial,Reinforced Masonry
831681,FL,BROWARD COUNTY,25.980472,-80.247252,Residential,Masonry
983466,FL,BROWARD COUNTY,25.979131,-80.2472,Commercial,Reinforced Masonry
861136,FL,BROWARD COUNTY,25.996875,-80.175795,Residential,Wood
205539,FL,BROWARD COUNTY,26.00629,-80.30899,Commercial,Steel Frame
795294,FL,BROWARD COUNTY,26.008316,-80.279694,Residential,Wood
527590,FL,BROWARD COUNTY,26.013691,-80.296318,Residential,Wood
516927,FL,BROWARD COUNTY,26.013691,-80.296318,Commercial,Reinforced Masonry
563338,FL,BROWARD COUNTY,26.02041,-80.29814,Residential,Wood
238352,FL,BROWARD COUNTY,26.007923,-80.293312,Commercial,Reinforced Concrete
992280,FL,BROWARD COUNTY,26.007668,-80.295349,Commercial,Reinforced Masonry
134900,FL,BROWARD COUNTY,26.029469,-80.31012,Commercial,Reinforced Masonry
834240,FL,BROWARD COUNTY,26.010164,-80.283669,Commercial,Reinforced Masonry
264789,FL,BROWARD COUNTY,26.046747,-80.406823,Residential,Masonry
159261,FL,BROWARD COUNTY,26.0268,-80.2952,Residential,Masonry
633141,FL,BROWARD COUNTY,26.029421,-80.311668,Commercial,Reinforced Concrete
373566,FL,BROWARD COUNTY,26.02327,-80.309755,Residential,Wood
675149,FL,BROWARD COUNTY,26.020853,-80.285492,Residential,Wood
126874,FL,BROWARD COUNTY,26.01728,-80.42512,Residential,Wood
768852,FL,BROWARD COUNTY,26.00614,-80.28115,Commercial,Reinforced Masonry
732877,FL,BROWARD COUNTY,26.029551,-80.312538,Commercial,Reinforced Masonry
445291,FL,BROWARD COUNTY,26.020464,-80.286461,Commercial,Reinforced Masonry
697728,FL,BROWARD COUNTY,26.03487,-80.28296,Residential,Masonry
288624,FL,BROWARD COUNTY,26.00917,-80.28588,Residential,Wood
267332,FL,BROWARD COUNTY,26.00969,-80.29198,Commercial,Reinforced Concrete
584344,FL,BROWARD COUNTY,26.0094,-80.30291,Residential,Wood
705516,FL,BROWARD COUNTY,26.0094,-80.30291,Residential,Wood
610244,FL,BROWARD COUNTY,26.042854,-80.303429,Residential,Wood
455069,FL,BROWARD COUNTY,26.04195,-80.304905,Residential,Wood
476354,FL,BROWARD COUNTY,26.042522,-80.304268,Residential,Wood
560654,FL,BROWARD COUNTY,26.033497,-80.310059,Residential,Wood
770297,FL,BROWARD COUNTY,26.044304,-80.28698,Residential,Masonry
662806,FL,BROWARD COUNTY,26.04275,-80.30267,Residential,Wood
269461,FL,BROWARD COUNTY,26.04275,-80.30267,Residential,Wood
850433,FL,BROWARD COUNTY,26.02962,-80.29681,Residential,Wood
589498,FL,BROWARD COUNTY,26.008095,-80.280855,Commercial,Reinforced Concrete
376813,FL,BROWARD COUNTY,26.007851,-80.303345,Commercial,Steel Frame
497145,FL,BROWARD COUNTY,25.9785,-80.37104,Residential,Wood
819543,FL,BROWARD COUNTY,25.98456,-80.3391,Commercial,Reinforced Masonry
938757,FL,BROWARD COUNTY,26.007587,-80.356339,Residential,Wood
760208,FL,BROWARD COUNTY,25.98123,-80.35795,Residential,Masonry
531966,FL,BROWARD COUNTY,26.00821,-80.35479,Residential,Masonry
885268,FL,BROWARD COUNTY,25.97914,-80.33853,Residential,Masonry
865302,FL,BROWARD COUNTY,26.007629,-80.331055,Residential,Wood
236834,FL,BROWARD COUNTY,26.00831,-80.3712,Residential,Masonry
357660,FL,BROWARD COUNTY,25.993237,-80.332138,Commercial,Reinforced Masonry
525881,FL,BROWARD COUNTY,26.00677,-80.350715,Residential,Wood
532540,FL,BROWARD COUNTY,25.993237,-80.332222,Residential,Wood
433694,FL,BROWARD COUNTY,25.993237,-80.331978,Residential,Masonry
375144,FL,BROWARD COUNTY,25.993237,-80.331978,Commercial,Reinforced Masonry
616091,FL,BROWARD COUNTY,25.982281,-80.339973,Commercial,Reinforced Concrete
622504,FL,BROWARD COUNTY,25.959846,-80.312752,Residential,Wood
332167,FL,BROWARD COUNTY,25.959459,-80.312286,Residential,Masonry
703432,FL,BROWARD COUNTY,25.959459,-80.312286,Residential,Wood
939531,FL,BROWARD COUNTY,26.00883,-80.3299,Commercial,Reinforced Masonry
772520,FL,BROWARD COUNTY,26.00786,-80.32843,Residential,Masonry
934876,FL,BROWARD COUNTY,26.00883,-80.33206,Commercial,Reinforced Masonry
799706,FL,BROWARD COUNTY,26.00883,-80.33206,Residential,Masonry
619500,FL,BROWARD COUNTY,25.96327,-80.36685,Residential,Masonry
476422,FL,BROWARD COUNTY,25.9838,-80.3412,Residential,Masonry
224006,FL,BROWARD COUNTY,25.9955,-80.36632,Residential,Masonry
688601,FL,BROWARD COUNTY,26.00688,-80.36892,Residential,Masonry
440718,FL,BROWARD COUNTY,25.959648,-80.354698,Residential,Masonry
696990,FL,BROWARD COUNTY,25.970938,-80.359406,Residential,Masonry
806964,FL,BROWARD COUNTY,25.982468,-80.346268,Commercial,Reinforced Concrete
900989,FL,BROWARD COUNTY,25.97565,-80.35849,Commercial,Reinforced Concrete
176189,FL,BROWARD COUNTY,25.975988,-80.346207,Commercial,Reinforced Concrete
203447,FL,BROWARD COUNTY,25.980715,-80.340034,Commercial,Reinforced Concrete
832544,FL,BROWARD COUNTY,25.97922,-80.37523,Residential,Masonry
594025,FL,BROWARD COUNTY,26.006323,-80.336555,Commercial,Reinforced Masonry
715149,FL,BROWARD COUNTY,25.96912,-80.311935,Residential,Wood
494457,FL,BROWARD COUNTY,26.043123,-80.345523,Residential,Wood
364167,FL,BROWARD COUNTY,26.00763,-80.32845,Commercial,Reinforced Concrete
671554,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Wood
391944,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Wood
513976,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Wood
646986,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Masonry
513838,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Masonry
976666,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Masonry
972872,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Wood
648682,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Wood
924889,FL,BROWARD COUNTY,26.01857,-80.31674,Commercial,Reinforced Masonry
179954,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Wood
962507,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Wood
400178,FL,BROWARD COUNTY,26.01857,-80.31674,Residential,Wood
666274,FL,BROWARD COUNTY,26.01857,-80.31674,Commercial,Reinforced Masonry
277323,FL,BROWARD COUNTY,26.027275,-80.36157,Residential,Wood
796219,FL,BROWARD COUNTY,26.027275,-80.36157,Residential,Masonry
251158,FL,BROWARD COUNTY,26.01406,-80.32172,Residential,Masonry
276140,FL,BROWARD COUNTY,26.01406,-80.32172,Residential,Masonry
839808,FL,BROWARD COUNTY,26.01406,-80.32172,Residential,Masonry
870483,FL,BROWARD COUNTY,26.02796,-80.34229,Residential,Masonry
800557,FL,BROWARD COUNTY,26.0177,-80.3383,Residential,Masonry
329002,FL,BROWARD COUNTY,26.009253,-80.321747,Commercial,Reinforced Concrete
466061,FL,BROWARD COUNTY,25.978653,-80.392241,Commercial,Reinforced Concrete
472243,FL,BROWARD COUNTY,25.9817,-80.40453,Residential,Masonry
150587,FL,BROWARD COUNTY,26.00935,-80.39421,Commercial,Reinforced Masonry
453218,FL,BROWARD COUNTY,26.01448,-80.39331,Commercial,Reinforced Masonry
429170,FL,BROWARD COUNTY,26.01448,-80.39331,Residential,Wood
718828,FL,BROWARD COUNTY,26.022154,-80.430321,Commercial,Steel Frame
399405,FL,BROWARD COUNTY,26.02189,-80.33452,Residential,Wood
536122,FL,BROWARD COUNTY,26.02189,-80.33452,Residential,Wood
263180,FL,BROWARD COUNTY,26.02189,-80.33452,Residential,Wood
564540,FL,BROWARD COUNTY,26.00922,-80.321925,Residential,Wood
512052,FL,BROWARD COUNTY,26.002235,-80.37648,Residential,Masonry
264521,FL,BROWARD COUNTY,26.00922,-80.321925,Residential,Wood
277298,FL,BROWARD COUNTY,26.015234,-80.425041,Residential,Wood
581251,FL,BROWARD COUNTY,26.015234,-80.425041,Residential,Wood
124957,FL,BROWARD COUNTY,25.99018,-80.376005,Residential,Wood
300131,FL,BROWARD COUNTY,25.99018,-80.376005,Residential,Wood
502844,FL,BROWARD COUNTY,26.015234,-80.425041,Residential,Wood
922020,FL,BROWARD COUNTY,26.010555,-80.422485,Residential,Wood
293373,FL,BROWARD COUNTY,26.00823,-80.37795,Residential,Masonry
533522,FL,BROWARD COUNTY,26.015091,-80.425438,Residential,Wood
215761,FL,BROWARD COUNTY,26.015091,-80.425438,Residential,Masonry
891774,FL,BROWARD COUNTY,26.015091,-80.425606,Residential,Wood
120010,FL,BROWARD COUNTY,26.0014,-80.3964,Residential,Masonry
244283,FL,BROWARD COUNTY,25.973345,-80.375555,Residential,Wood
741157,FL,BROWARD COUNTY,26.00677,-80.41608,Residential,Wood
300553,FL,MIAMI DADE COUNTY,25.475292,-80.479141,Residential,Wood
667568,FL,MIAMI DADE COUNTY,25.47555,-80.47923,Residential,Wood
624997,FL,MIAMI DADE COUNTY,25.47588,-80.47832,Residential,Wood
347488,FL,MIAMI DADE COUNTY,25.468838,-80.476807,Residential,Wood
781056,FL,MIAMI DADE COUNTY,25.468838,-80.476807,Residential,Masonry
119042,FL,MIAMI DADE COUNTY,25.468838,-80.476807,Residential,Wood
602553,FL,MIAMI DADE COUNTY,25.46888,-80.47533,Residential,Wood
231617,FL,MIAMI DADE COUNTY,25.474195,-80.474861,Commercial,Reinforced Concrete
334469,FL,MIAMI DADE COUNTY,25.493689,-80.466743,Residential,Masonry
314589,FL,MIAMI DADE COUNTY,25.493689,-80.466743,Residential,Masonry
377407,FL,MIAMI DADE COUNTY,25.493689,-80.466743,Residential,Masonry
737712,FL,MIAMI DADE COUNTY,25.493689,-80.466743,Residential,Wood
263141,FL,MIAMI DADE COUNTY,25.493689,-80.466743,Residential,Wood
296299,FL,MIAMI DADE COUNTY,25.493689,-80.466743,Residential,Wood
657904,FL,MIAMI DADE COUNTY,25.493689,-80.466743,Residential,Masonry
644122,FL,MIAMI DADE COUNTY,25.493689,-80.466743,Residential,Masonry
413811,FL,MIAMI DADE COUNTY,25.493689,-80.466743,Residential,Masonry
735309,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Commercial,Reinforced Masonry
937055,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Masonry
949447,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Masonry
722245,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Masonry
184229,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Masonry
513424,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Masonry
909266,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Masonry
191241,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Wood
394352,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Wood
416155,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Wood
321663,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Wood
198855,FL,MIAMI DADE COUNTY,25.475599,-80.481529,Residential,Wood
634464,FL,MIAMI DADE COUNTY,25.46246,-80.484497,Commercial,Reinforced Masonry
924352,FL,MIAMI DADE COUNTY,25.46246,-80.484497,Commercial,Reinforced Masonry
268948,FL,MIAMI DADE COUNTY,25.46246,-80.484497,Residential,Wood
349946,FL,MIAMI DADE COUNTY,25.481741,-80.479576,Residential,Wood
240060,FL,MIAMI DADE COUNTY,25.474375,-80.480644,Residential,Wood
737190,FL,MIAMI DADE COUNTY,25.474375,-80.480644,Residential,Masonry
572839,FL,MIAMI DADE COUNTY,25.474375,-80.480644,Residential,Wood
173931,FL,MIAMI DADE COUNTY,25.474375,-80.480644,Residential,Masonry
960004,FL,MIAMI DADE COUNTY,25.474375,-80.480644,Residential,Wood
192904,FL,MIAMI DADE COUNTY,25.474375,-80.480644,Residential,Masonry
960289,FL,MIAMI DADE COUNTY,25.474375,-80.480644,Residential,Wood
453431,FL,MIAMI DADE COUNTY,25.484369,-80.490448,Residential,Masonry
116559,FL,MIAMI DADE COUNTY,25.484369,-80.490448,Residential,Wood
296976,FL,MIAMI DADE COUNTY,25.484369,-80.490448,Residential,Masonry
640744,FL,MIAMI DADE COUNTY,25.484369,-80.490448,Residential,Masonry
502553,FL,MIAMI DADE COUNTY,25.484369,-80.490448,Residential,Masonry
565094,FL,MIAMI DADE COUNTY,25.484369,-80.490448,Residential,Masonry
690582,FL,MIAMI DADE COUNTY,25.484369,-80.490448,Commercial,Reinforced Masonry
803574,FL,MIAMI DADE COUNTY,25.477201,-80.474808,Residential,Masonry
183421,FL,MIAMI DADE COUNTY,25.477201,-80.474808,Residential,Wood
983364,FL,MIAMI DADE COUNTY,25.49612,-80.50793,Commercial,Reinforced Masonry
618658,FL,MIAMI DADE COUNTY,25.49612,-80.50793,Commercial,Reinforced Concrete
318955,FL,MIAMI DADE COUNTY,25.503071,-80.461288,Residential,Wood
526795,FL,MIAMI DADE COUNTY,25.464237,-80.495247,Commercial,Reinforced Masonry
645606,FL,MIAMI DADE COUNTY,25.464237,-80.495247,Residential,Masonry
197911,FL,MIAMI DADE COUNTY,25.464237,-80.495247,Commercial,Reinforced Masonry
784179,FL,MIAMI DADE COUNTY,25.464237,-80.495247,Commercial,Reinforced Masonry
157945,FL,MIAMI DADE COUNTY,25.464237,-80.495247,Residential,Masonry
318225,FL,MIAMI DADE COUNTY,25.464237,-80.495247,Residential,Masonry
406432,FL,MIAMI DADE COUNTY,25.470016,-80.461807,Residential,Masonry
891239,FL,MIAMI DADE COUNTY,25.47002,-80.4617,Residential,Masonry
573816,FL,MIAMI DADE COUNTY,25.470022,-80.46167,Residential,Masonry
882918,FL,MIAMI DADE COUNTY,25.470026,-80.461586,Residential,Masonry
621110,FL,MIAMI DADE COUNTY,25.470026,-80.461563,Residential,Masonry
677297,FL,MIAMI DADE COUNTY,25.470028,-80.46151,Residential,Masonry
289796,FL,MIAMI DADE COUNTY,25.47003,-80.461456,Residential,Masonry
410865,FL,MIAMI DADE COUNTY,25.470032,-80.461403,Residential,Masonry
797971,FL,MIAMI DADE COUNTY,25.470032,-80.461372,Residential,Masonry
883536,FL,MIAMI DADE COUNTY,25.469736,-80.492096,Residential,Masonry
100926,FL,MIAMI DADE COUNTY,25.49741,-80.55123,Residential,Masonry
429087,FL,MIAMI DADE COUNTY,25.49741,-80.55123,Residential,Masonry
521670,FL,MIAMI DADE COUNTY,25.49741,-80.55123,Residential,Masonry
747578,FL,MIAMI DADE COUNTY,25.49741,-80.55123,Residential,Masonry
217896,FL,MIAMI DADE COUNTY,25.49741,-80.55123,Residential,Wood
539024,FL,MIAMI DADE COUNTY,25.49741,-80.55123,Residential,Wood
801714,FL,MIAMI DADE COUNTY,25.49741,-80.55123,Residential,Wood
938218,FL,MIAMI DADE COUNTY,25.47005,-80.47847,Residential,Wood
734860,FL,MIAMI DADE COUNTY,25.47736,-80.53596,Residential,Masonry
409492,FL,MIAMI DADE COUNTY,25.47739,-80.4768,Commercial,Reinforced Masonry
581699,FL,MIAMI DADE COUNTY,25.47091,-80.47704,Residential,Masonry
